#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
49|1985-01-02T18:39:30.740000|48.092|7.061|10.0|BULLETIN-VAX||||M|4.0|--|France|earthquake
2079|1985-01-23T10:10:18.060000|44.14|10.574|9.4|BULLETIN-VAX||||Md|4.1|--|7 km W Abetone (PT)|earthquake
6329|1985-02-28T21:33:00.950000|47.629|7.252|4.4|BULLETIN-VAX||||M|4.0|--|France [Land]|earthquake
13289|1985-04-07T13:33:45.840000|37.85|19.986|10.0|BULLETIN-VAX||||M|5.0|--|Mar Ionio Meridionale (MARE)|earthquake
14689|1985-04-18T14:41:52.720000|43.311|17.647|10.0|BULLETIN-VAX||||ML|4.6|--|Bosnia and Herz. [Land]|earthquake
15239|1985-04-21T18:13:21.320000|43.86|16.548|10.0|BULLETIN-VAX||||ML|4.0|--|Croatia [Land]|earthquake
15739|1985-04-24T11:30:23.430000|38.882|15.657|200.2|BULLETIN-VAX||||mb|4.0|--|Tirreno Meridionale (MARE)|earthquake
18109|1985-05-12T18:41:52.060000|44.016|18.528|10.0|BULLETIN-VAX||||M|4.2|--|Bosnia and Herz. [Land]|earthquake
18629|1985-05-15T11:00:29.880000|39.106|5.632|10.0|BULLETIN-VAX||||M|4.0|--|Spain [Sea]|earthquake
19659|1985-05-20T10:00:30.630000|42.228|13.323|10.0|BULLETIN-VAX||||Md|4.0|--|7 km S Lucoli (AQ)|earthquake
20149|1985-05-20T20:11:43.620000|38.721|14.704|230.4|BULLETIN-VAX||||mb|4.2|--|Tirreno Meridionale (MARE)|earthquake
26419|1985-06-26T04:48:52.610000|41.154|19.934|8.5|BULLETIN-VAX||||M|4.3|--|Albania|earthquake
28139|1985-07-06T10:53:29.080000|44.053|17.399|10.0|BULLETIN-VAX||||M|4.0|--|Bosnia and Herz. [Land]|earthquake
30439|1985-07-19T00:25:48.530000|39.796|13.761|611.4|BULLETIN-VAX||||mb|4.9|--|Tirreno Meridionale (MARE)|earthquake
34239|1985-08-09T21:49:50.400000|38.322|13.039|9.5|BULLETIN-VAX||||Md|4.0|--|Costa Siciliana centro-settentrionale (Palermo)|earthquake
35139|1985-08-15T04:28:52.790000|46.912|17.697|10.0|BULLETIN-VAX||||M|4.8|--|Hungary|earthquake
35239|1985-08-15T18:58:05.050000|44.66|9.593|9.8|BULLETIN-VAX||||Md|4.1|--|6 km S Farini (PC)|earthquake
36129|1985-08-22T07:04:22.660000|43.896|17.008|10.0|BULLETIN-VAX||||M|4.5|--|Bosnia and Herz. [Land]|earthquake
40419|1985-09-22T14:29:54.230000|42.989|17.784|10.0|BULLETIN-VAX||||M|5.0|--|Bosnia and Herz. [Land]|earthquake
41459|1985-09-28T12:14:57.910000|43.87|16.594|10.0|BULLETIN-VAX||||M|4.1|--|Croatia [Land]|earthquake
41769|1985-09-30T13:24:28.660000|42.471|18.65|10.0|BULLETIN-VAX||||M|4.4|--|Montenegro [Land]|earthquake
47569|1985-11-19T04:52:03.490000|42.239|19.806|5.0|BULLETIN-VAX||||M|4.4|--|Albania [Land]|earthquake
47869|1985-11-21T21:57:14.610000|41.702|19.41|5.0|BULLETIN-VAX||||Md|4.2|--|Costa Albanese settentrionale (ALBANIA)|earthquake
47959|1985-11-22T05:04:06.510000|42.265|19.837|5.0|BULLETIN-VAX||||M|4.1|--|Albania [Land]|earthquake
48259|1985-11-23T08:19:52.180000|42.208|19.792|5.0|BULLETIN-VAX||||M|4.5|--|Albania [Land]|earthquake
48659|1985-11-24T09:58:06.370000|42.199|19.723|5.0|BULLETIN-VAX||||M|4.0|--|Albania [Land]|earthquake
48709|1985-11-24T12:53:47.580000|42.314|18.967|5.0|BULLETIN-VAX||||M|4.4|--|Montenegro [Land]|earthquake
48729|1985-11-24T13:45:04.290000|42.323|18.961|5.0|BULLETIN-VAX||||M|5.0|--|Montenegro [Land]|earthquake
48749|1985-11-24T15:06:43.010000|42.323|18.946|5.0|BULLETIN-VAX||||M|4.1|--|Montenegro [Land]|earthquake
49089|1985-11-27T12:39:03.040000|42.206|19.793|10.0|BULLETIN-VAX||||M|4.3|--|Albania [Land]|earthquake
50809|1985-12-08T19:30:57.910000|42.146|19.992|5.0|BULLETIN-VAX||||M|4.4|--|Albania [Land]|earthquake
51289|1985-12-12T05:25:51.830000|43.608|17.025|5.0|BULLETIN-VAX||||M|4.0|--|Bosnia and Herz. [Land]|earthquake
53449|1985-12-25T02:38:57.510000|37.623|15.447|15.6|BULLETIN-VAX||||Md|4.0|--|Costa Catanese (Catania)|earthquake
53799|1985-12-26T02:34:03.220000|37.643|15.202|9.1|BULLETIN-VAX||||Md|4.0|--|Costa Catanese (Catania)|earthquake
55319|1986-01-08T00:27:21.820000|42.597|15.408|10.0|BULLETIN-VAX||||Md|4.1|--|Adriatico Centrale (MARE)|earthquake
55569|1986-01-08T15:04:41.710000|39.319|15.646|344.3|BULLETIN-VAX||||M|4.4|--|Costa Calabra nord-occidentale (Cosenza)|earthquake
56269|1986-01-11T15:01:07.260000|42.574|15.448|10.0|BULLETIN-VAX||||Md|4.3|--|Adriatico Centrale (MARE)|earthquake
56719|1986-01-12T21:04:07.160000|41.707|14.337|10.0|BULLETIN-VAX||||M|4.0|--|3 km N Pescolanciano (IS)|earthquake
56949|1986-01-13T13:48:04.460000|41.215|19.67|5.0|BULLETIN-VAX||||M|4.3|--|Costa Albanese settentrionale (ALBANIA)|earthquake
68809|1986-02-27T12:07:05.830000|47.722|8.862|10.0|BULLETIN-VAX||||M|4.5|--|Confine Svizzera-Germania (SVIZZERA, GERMANIA)|earthquake
70319|1986-03-10T16:03:38.990000|39.806|13.733|581.4|BULLETIN-VAX||||M|4.9|--|Tirreno Meridionale (MARE)|earthquake
72239|1986-03-24T22:13:17.700000|43.272|19.125|10.0|BULLETIN-VAX||||M|4.1|--|Montenegro [Land]|earthquake
72559|1986-03-27T07:43:10.920000|45.219|14.868|10.0|BULLETIN-VAX||||M|4.1|--|Costa Croata Settentrionale (CROAZIA)|earthquake
73159|1986-04-01T03:55:55.720000|39.173|15.561|282.0|BULLETIN-VAX||||M|4.5|--|Tirreno Meridionale (MARE)|earthquake
75929|1986-04-29T06:13:19.890000|43.596|16.59|5.0|BULLETIN-VAX||||M|4.2|--|Croatia [Land]|earthquake
81089|1986-05-22T05:30:55.250000|39.583|19.718|10.0|BULLETIN-VAX||||M|4.2|--|Confine Grecia-Albania (GRECIA, ALBANIA)|earthquake
91819|1986-07-23T08:19:50.400000|40.641|15.77|4.9|BULLETIN-VAX||||Md|4.2|--|3 km W Potenza (PZ)|earthquake
95319|1986-08-15T15:15:35.000000|39.639|15.625|254.5|BULLETIN-VAX||||ML|4.0|--|Costa Calabra nord-occidentale (Cosenza)|earthquake
96909|1986-09-01T01:02:59.310000|38.291|15.332|180.0|BULLETIN-VAX||||mb|4.2|--|Costa Siciliana nord-orientale (Messina)|earthquake
97739|1986-09-08T22:21:11.450000|39.417|15.763|270.6|BULLETIN-VAX||||mb|4.1|--|Costa Calabra nord-occidentale (Cosenza)|earthquake
100929|1986-10-01T19:53:39.970000|44.297|10.137|3.6|BULLETIN-VAX||||Md|4.1|--|SE Comano (MS)|earthquake
102969|1986-10-13T05:10:00.550000|42.938|13.237|3.9|BULLETIN-VAX||||Md|4.0|--|6 km S Bolognola (MC)|earthquake
104869|1986-10-27T22:32:21.870000|42.005|19.727|10.0|BULLETIN-VAX||||M|4.6|--|Albania [Land]|earthquake
108169|1986-11-25T13:59:42.950000|44.054|16.301|10.0|BULLETIN-VAX||||M|5.5|--|Croatia [Land]|earthquake
108509|1986-11-27T12:10:33.810000|44.055|16.296|10.0|BULLETIN-VAX||||M|4.5|--|Croatia [Land]|earthquake
108789|1986-11-30T03:19:08.150000|38.508|15.004|262.9|BULLETIN-VAX||||mb|4.7|--|Isole Eolie (Messina)|earthquake
109599|1986-12-06T17:07:18.750000|44.927|11.435|5.0|BULLETIN-VAX||||Md|4.1|--|3 km S Ficarolo (RO)|earthquake
110669|1986-12-16T06:22:52.500000|45.132|14.943|10.0|BULLETIN-VAX||||M|4.5|--|Costa Croata Settentrionale (CROAZIA)|earthquake
110929|1986-12-17T21:18:33.980000|39.748|19.905|10.0|BULLETIN-VAX||||M|4.7|--|Confine Grecia-Albania (GRECIA, ALBANIA)|earthquake
111579|1986-12-24T16:48:06.470000|44.029|16.344|10.0|BULLETIN-VAX||||M|4.6|--|Croatia [Land]|earthquake
112859|1987-01-08T01:59:18.570000|43.636|16.877|10.0|BULLETIN-VAX||||M|4.0|--|Croatia [Land]|earthquake
116139|1987-02-02T16:08:43.750000|37.698|14.741|8.5|BULLETIN-VAX||||Md|4.1|--|9 km N Centuripe (EN)|earthquake
118599|1987-02-13T13:58:10.300000|40.224|19.894|10.0|BULLETIN-VAX||||M|4.5|--|Albania|earthquake
123549|1987-03-24T01:29:12.910000|44.097|16.465|5.0|BULLETIN-VAX||||M|4.4|--|Bosnia and Herz. [Land]|earthquake
128709|1987-04-24T02:30:28.210000|44.815|10.699|5.0|BULLETIN-VAX||||Md|4.3|--|4 km SW Novellara (RE)|earthquake
130359|1987-05-02T20:43:54.070000|44.811|10.723|3.1|BULLETIN-VAX||||Md|4.5|--|4 km S Novellara (RE)|earthquake
131129|1987-05-08T11:10:26.210000|44.861|11.173|5.0|BULLETIN-VAX||||Md|4.0|--|3 km NE San Felice sul Panaro (MO)|earthquake
133509|1987-05-24T10:23:25.910000|45.675|10.721|5.0|BULLETIN-VAX||||Md|4.2|--|4 km N San Zeno di Montagna (VR)|earthquake
141709|1987-06-29T13:07:25.590000|42.65|15.366|5.0|BULLETIN-VAX||||Md|4.1|--|Adriatico Centrale (MARE)|earthquake
142399|1987-07-03T10:21:58.650000|43.197|13.849|5.0|BULLETIN-VAX||||Md|4.9|--|Costa Marchigiana Fermana (Fermo)|earthquake
151779|1987-09-04T16:42:50.660000|43.209|13.846|10.0|BULLETIN-VAX||||Md|4.0|--|Costa Marchigiana Fermana (Fermo)|earthquake
154579|1987-09-22T04:24:55.420000|43.212|13.844|5.0|BULLETIN-VAX||||Md|4.0|--|Costa Marchigiana Fermana (Fermo)|earthquake
177209|1988-03-15T12:03:17.270000|44.834|10.703|5.0|BULLETIN-VAX||||Md|4.0|--|3 km W Novellara (RE)|earthquake
178129|1988-03-26T20:35:13.510000|40.148|19.868|10.0|BULLETIN-VAX||||Md|4.2|--|Costa Albanese meridionale (ALBANIA)|earthquake
181809|1988-04-26T00:53:45.560000|42.298|16.594|5.0|BULLETIN-VAX||||ML|4.9|--|Adriatico Centrale (MARE)|earthquake
182269|1988-04-26T19:17:58.660000|42.293|16.663|10.0|BULLETIN-VAX||||Md|4.2|--|Adriatico Centrale (MARE)|earthquake
189679|1988-06-11T22:44:45.820000|45.876|6.871|5.0|BULLETIN-VAX||||M|4.0|--|V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)|earthquake
201079|1988-08-24T23:05:58.420000|42.019|15.427|5.0|BULLETIN-VAX||||Md|4.0|--|Costa Garganica (Foggia)|earthquake
211429|1988-10-28T18:48:46.550000|37.765|15.171|5.0|BULLETIN-VAX||||Md|4.1|--|2 km W Mascali (CT)|earthquake
221949|1989-01-03T16:52:15.950000|35.145|11.555|10.0|BULLETIN-VAX||||ML|4.7|--|Tunisia [Sea]|earthquake
222329|1989-01-06T05:26:56.540000|35.251|11.616|10.0|BULLETIN-VAX||||ML|4.6|--|Tunisia [Sea]|earthquake
222639|1989-01-08T13:15:21.950000|41.705|19.519|7.9|BULLETIN-VAX||||M|4.0|--|Costa Albanese settentrionale (ALBANIA)|earthquake
222789|1989-01-09T10:02:24.090000|35.112|11.558|10.0|BULLETIN-VAX||||ML|4.7|--|Costa Tunisina (TUNISIA)|earthquake
231579|1989-03-11T21:06:00.470000|41.761|15.333|5.0|BULLETIN-VAX||||Md|4.0|--|6 km E San Paolo di Civitate (FG)|earthquake
235349|1989-04-08T04:25:04.830000|42.786|18.804|10.0|BULLETIN-VAX||||M|4.1|--|Montenegro [Land]|earthquake
240309|1989-05-07T15:39:15.740000|42.909|17.649|10.0|BULLETIN-VAX||||M|4.1|--|Costa Croata meridionale (CROAZIA)|earthquake
249879|1989-07-03T14:54:07.100000|40.659|12.932|5.0|BULLETIN-VAX||||Md|4.0|--|Tirreno Centrale (MARE)|earthquake
251919|1989-07-10T07:23:19.750000|37.643|19.871|8.5|BULLETIN-VAX||||M|4.0|--|Mar Ionio Meridionale (MARE)|earthquake
263219|1989-09-13T21:54:01.450000|45.821|11.17|9.6|BULLETIN-VAX||||Md|4.7|--|6 km NE Vallarsa (TN)|earthquake
266379|1989-09-24T21:27:56.400000|41.274|19.527|10.0|BULLETIN-VAX||||M|4.1|--|Costa Albanese settentrionale (ALBANIA)|earthquake
268829|1989-10-06T17:38:27.190000|42.166|15.593|5.0|BULLETIN-VAX||||Md|4.1|--|Costa Garganica (Foggia)|earthquake
279299|1989-11-17T00:54:18.860000|47.484|11.921|10.0|BULLETIN-VAX||||Md|4.1|--|Confine Austria-Germania (AUSTRIA, GERMANIA)|earthquake
283129|1989-12-06T05:33:13.740000|43.608|16.893|5.0|BULLETIN-VAX||||M|4.8|--|Croatia [Land]|earthquake
285779|1989-12-22T06:48:14.860000|43.022|12.769|23.3|BULLETIN-VAX||||Md|4.0|--|4 km S Valtopina (PG)|earthquake
285899|1989-12-23T02:56:14.580000|41.148|19.984|10.0|BULLETIN-VAX||||M|4.0|--|Albania|earthquake
286349|1989-12-26T19:59:57.790000|43.526|7.553|5.0|BULLETIN-VAX||||Md|4.1|--|Costa Ligure Occidentale (Imperia)|earthquake
292519|1990-01-24T04:45:03.420000|39.104|17.025|9.6|BULLETIN-VAX||||ML|4.0|--|6 km E Scandale (KR)|earthquake
294369|1990-02-01T06:24:15.820000|42.131|15.584|5.0|BULLETIN-VAX||||Md|4.1|--|Costa Garganica (Foggia)|earthquake
296339|1990-02-11T07:00:36.860000|44.973|7.55|8.6|BULLETIN-VAX||||Md|4.1|--|3 km NE Volvera (TO)|earthquake
297259|1990-02-18T20:10:50.000000|42.102|16.505|5.0|BULLETIN-VAX||||Md|4.0|--|Adriatico Centrale (MARE)|earthquake
311829|1990-04-24T16:20:42.760000|42.141|19.138|10.0|BULLETIN-VAX||||M|4.1|--|Costa Montenegro (MONTENEGRO)|earthquake
311879|1990-04-24T19:30:40.520000|42.083|19.255|10.0|BULLETIN-VAX||||M|4.7|--|Costa Montenegro (MONTENEGRO)|earthquake
312659|1990-04-26T11:27:42.180000|40.973|19.823|10.0|BULLETIN-VAX||||M|4.7|--|Albania|earthquake
314539|1990-05-05T07:21:19.510000|40.682|15.848|10.0|BULLETIN-VAX||||Md|5.0|--|6 km NE Potenza (PZ)|earthquake
314619|1990-05-05T07:38:12.970000|40.679|15.798|5.0|BULLETIN-VAX||||Md|4.4|--|4 km N Potenza (PZ)|earthquake
321429|1990-05-14T17:04:24.070000|40.679|19.906|10.0|BULLETIN-VAX||||M|5.2|--|Albania|earthquake
327329|1990-06-03T11:39:14.510000|44.656|17.632|10.0|BULLETIN-VAX||||ML|4.5|--|Bosnia and Herz. [Land]|earthquake
338919|1990-07-31T15:50:54.530000|42.962|17.857|5.0|BULLETIN-VAX||||Md|4.2|--|Bosnia and Herz. [Land]|earthquake
338979|1990-07-31T23:15:17.730000|42.977|17.856|5.0|BULLETIN-VAX||||Md|4.1|--|Bosnia and Herz. [Land]|earthquake
341119|1990-08-14T22:44:55.070000|35.485|11.552|10.0|BULLETIN-VAX||||Md|4.0|--|Canale di Sicilia meridionale (MARE)|earthquake
343319|1990-08-27T13:48:42.460000|43.362|17.401|10.0|BULLETIN-VAX||||Md|4.4|--|Bosnia and Herz. [Land]|earthquake
343599|1990-08-28T19:02:53.700000|40.701|15.876|10.0|BULLETIN-VAX||||Md|4.1|--|5 km NW Vaglio Basilicata (PZ)|earthquake
344789|1990-09-03T10:48:34.020000|45.915|15.938|10.0|BULLETIN-VAX||||Md|4.5|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)|earthquake
351789|1990-10-11T23:21:13.980000|37.756|19.844|10.0|BULLETIN-VAX||||Md|4.2|--|Mar Ionio Meridionale (MARE)|earthquake
354619|1990-10-29T08:16:16.820000|36.401|14.773|5.0|BULLETIN-VAX||||Md|4.0|--|Costa Ragusana (Ragusa)|earthquake
356699|1990-11-11T22:16:24.740000|46.157|14.083|5.0|BULLETIN-VAX||||Md|4.3|--|Slovenia (SLOVENIA)|earthquake
361069|1990-11-27T04:37:59.770000|43.821|16.621|10.0|BULLETIN-VAX||||M|5.6|--|Croatia [Land]|earthquake
361079|1990-11-27T04:51:39.140000|43.86|16.64|10.0|BULLETIN-VAX||||M|5.3|--|Croatia [Land]|earthquake
361109|1990-11-27T05:31:31.020000|43.864|16.644|10.0|BULLETIN-VAX||||M|4.0|--|Bosnia and Herz. [Land]|earthquake
361159|1990-11-27T07:49:46.370000|43.829|16.655|10.0|BULLETIN-VAX||||M|4.3|--|Croatia [Land]|earthquake
361329|1990-11-27T20:52:42.780000|43.846|16.591|10.0|BULLETIN-VAX||||M|4.0|--|Croatia [Land]|earthquake
361959|1990-11-30T10:14:57.750000|43.835|16.66|10.0|BULLETIN-VAX||||M|4.3|--|Croatia [Land]|earthquake
362059|1990-12-01T05:42:42.510000|43.442|17.512|10.0|BULLETIN-VAX||||M|4.2|--|Bosnia and Herz. [Land]|earthquake
362199|1990-12-03T05:51:19.330000|43.872|16.594|10.0|BULLETIN-VAX||||M|4.0|--|Croatia [Land]|earthquake
362249|1990-12-03T17:41:23.760000|43.833|16.637|10.0|BULLETIN-VAX||||M|4.1|--|Croatia [Land]|earthquake
363529|1990-12-13T00:24:26.120000|37.195|15.468|5.0|BULLETIN-VAX||||Md|4.7|--|Costa Siracusana (Siracusa)|earthquake
364609|1990-12-18T20:26:41.260000|42.822|18.024|10.0|BULLETIN-VAX||||M|4.0|--|Bosnia and Herz. [Land]|earthquake
365149|1990-12-21T13:12:52.140000|39.253|19.865|10.0|BULLETIN-VAX||||M|4.3|--|Costa Greca Ionica (GRECIA)|earthquake
366599|1991-01-01T03:51:05.930000|43.241|19.011|10.0|BULLETIN-VAX||||M|4.0|--|Montenegro [Land]|earthquake
367359|1991-01-06T03:51:10.710000|43.216|19.188|10.0|BULLETIN-VAX||||M|4.0|--|Montenegro [Land]|earthquake
367649|1991-01-07T14:03:45.660000|43.282|19.189|10.0|BULLETIN-VAX||||M|4.1|--|Montenegro [Land]|earthquake
374229|1991-02-11T15:43:44.520000|44.884|6.696|5.0|BULLETIN-VAX||||Md|4.1|--|Confine Italia-Francia (FRANCIA)|earthquake
386759|1991-04-21T08:51:55.540000|37.952|19.949|10.0|BULLETIN-VAX||||M|5.1|--|Mar Ionio Meridionale (MARE)|earthquake
388379|1991-04-29T09:41:22.070000|43.978|19.921|10.0|BULLETIN-VAX||||ML|4.2|--|Serbia [Land]|earthquake
